Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	selec.file	element	gap	song	Indiv	Source	Country	Location	Coor.Lat	Coor.Long	Date	Entered.by	Comments	Male.ID.comment	ovlp.sels	old.selec
2205	Spectrogram 1	1	2050.113416667	2050.227835200	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	737.688	3436.5	9235.7		g														
2206	Spectrogram 1	1	2050.476416667	2050.567951494	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	738.051	6228.7	9450.5		h														
2207	Spectrogram 1	1	2050.716416667	2050.830835200	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	738.291	5154.8	9235.7		y														
2208	Spectrogram 1	1	2051.254416667	2051.383137517	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	738.829	3866.1	9665.3		i														
2209	Spectrogram 1	1	2051.760416667	2051.866253810	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	739.335	2792.2	9665.3		j														
2210	Spectrogram 1	1	2052.121416667	2052.264439833	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	739.696	4510.5	10739.2		k														
2211	Spectrogram 1	1	2052.618416667	2052.749997980	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	740.193	4295.7	9665.3		l														
2212	Spectrogram 1	1	2053.033416667	2053.144974737	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	740.608	5584.4	10309.6		m														
2213	Spectrogram 1	1	2053.534416667	2053.657416590	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	741.109	4510.5	9665.3		n														
2214	Spectrogram 1	1	2053.863416667	2054.037904930	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	741.438	4510.5	10094.8		o														
2215	Spectrogram 1	1	2054.286416667	2054.397974737	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	741.861	4295.7	9235.7		gg														
2216	Spectrogram 1	1	2054.669416667	2054.775253810	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	742.244	5584.4	9665.3		p														
2217	Spectrogram 1	1	2055.007416667	2055.116114273	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	742.582	5154.8	10524.4		q														
2218	Spectrogram 1	1	2055.398416667	2055.532858443	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	742.973	6228.7	10094.8		x														
2219	Spectrogram 1	1	2055.713416667	2055.816393347	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	743.288	4725.2	10094.8		r														
2220	Spectrogram 1	1	2056.031416667	2056.131532884	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	743.606	4940.0	10094.8		s														
2221	Spectrogram 1	1	2056.380416667	2056.474811957	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	743.955	4940.0	9880.0		r														
2222	Spectrogram 1	1	2056.680416667	2056.780532884	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	744.255	5154.8	10524.4		ff														
2223	Spectrogram 1	1	2057.006416667	2057.112253811	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	744.581	6873.1	9665.3		t														
2224	Spectrogram 1	1	2057.301416667	2057.401532883	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	744.876	4295.7	10094.8		e														
2225	Spectrogram 1	1	2057.695416667	2057.818416591	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	745.270	4940.0	10524.4		v														
2226	Spectrogram 1	1	2058.053416667	2058.159253810	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	745.628	5369.6	10954.0		w														
2227	Spectrogram 1	1	2058.531416667	2058.642974737	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	746.106	3866.1	10954.0		a														
2228	Spectrogram 1	1	2058.963416667	2059.037788714	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	746.538	2362.6	7087.9		b														
2229	Spectrogram 1	1	2059.154416667	2059.263114273	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	746.729	4295.7	7732.2		c														
2230	Spectrogram 1	1	2059.535416667	2059.635532883	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	747.110	4940.0	9235.7		d														
2231	Spectrogram 1	1	2059.989416667	2060.078091030	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	747.564	4080.9	9020.9		e														
2232	Spectrogram 1	1	2060.427416667	2060.538974737	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	748.002	3436.5	9450.5		f														
2233	Spectrogram 1	1	2060.850416667	2060.981997980	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	748.425	3436.5	9020.9		g														
2234	Spectrogram 1	1	2061.265416667	2061.345509640	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	748.840	6658.3	9020.9		h														
2235	Spectrogram 1	1	2061.460416667	2061.577695664	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	749.035	3866.1	9665.3		y														
2236	Spectrogram 1	1	2062.066416667	2062.169393347	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	749.641	4080.9	10309.6		i														
2237	Spectrogram 1	1	2062.578416667	2062.638486397	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	750.153	3221.8	8806.1		j														
2238	Spectrogram 1	1	2062.959416667	2063.056672420	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	750.534	3651.3	9665.3		k														
2239	Spectrogram 1	1	2063.534416667	2063.637393347	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	751.109	3866.1	10309.6		l														
2240	Spectrogram 1	1	2064.003416667	2064.112114273	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	751.578	5154.8	10739.2		m														
2241	Spectrogram 1	1	2064.523416667	2064.643556127	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	752.098	4080.9	9880.0		n														
2242	Spectrogram 1	1	2064.907416667	2065.050439833	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	752.482	3866.1	9450.5		o														
2243	Spectrogram 1	1	2065.330416667	2065.419091030	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	752.905	3007.0	11168.8		gg														
2247	Spectrogram 1	1	2065.682416667	2065.768230567	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	753.257	6873.1	10309.6		p														
2248	Spectrogram 1	1	2090.244416667	2090.367416590	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	777.819	3866.1	10524.4		a														
2249	Spectrogram 1	1	2091.211416667	2091.294370104	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	778.786	6658.3	9235.7		h														
2250	Spectrogram 1	1	2091.454416667	2091.563114274	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	779.029	4725.2	8806.1		y														
2251	Spectrogram 1	1	2092.306416667	2092.417974737	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	779.881	3866.1	10094.8		i														
2252	Spectrogram 1	1	2093.030416667	2093.113370104	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	780.605	3866.1	9020.9		j														
2253	Spectrogram 1	1	2093.516416667	2093.630835200	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	781.091	4295.7	9665.3		k														
2254	Spectrogram 1	1	2094.117416667	2094.234695664	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	781.692	3866.1	9450.5		l														
2255	Spectrogram 1	1	2094.578416667	2094.712858443	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	782.153	5799.2	9880.0		m														
2256	Spectrogram 1	1	2095.141416667	2095.258695664	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	782.716	4080.9	10094.8		n														
2257	Spectrogram 1	1	2095.524416667	2095.664579370	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	783.099	4510.5	9665.3		o														
2258	Spectrogram 1	1	2095.991416667	2096.100114273	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	783.566	3221.8	9880.0		gg														
2259	Spectrogram 1	1	2096.377416667	2096.466091030	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	783.952	6228.7	10094.8		p														
2260	Spectrogram 1	1	2096.783416667	2096.894974737	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	784.358	4510.5	9665.3		q														
2261	Spectrogram 1	1	2097.155416667	2097.246951494	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	784.730	6443.5	10309.6		x														
2262	Spectrogram 1	1	2097.467416667	2097.547509640	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	785.042	4510.5	9880.0		r														
2263	Spectrogram 1	1	2097.765416667	2097.888416591	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	785.340	4295.7	10524.4		s														
2264	Spectrogram 1	1	2098.145416667	2098.234091030	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	785.720	4080.9	10309.6		r														
2265	Spectrogram 1	1	2098.448416667	2098.559974737	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	786.023	5154.8	10094.8		ff														
2266	Spectrogram 1	1	2098.763416667	2098.863532884	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	786.338	6443.5	10094.8		t														
2267	Spectrogram 1	1	2099.132416667	2099.241114274	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	786.707	4295.7	10739.2		e														
2268	Spectrogram 1	1	2099.409416667	2099.546718907	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	786.984	4940.0	10309.6		v														
2269	Spectrogram 1	1	2099.692416667	2099.792532884	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	787.267	4940.0	9880.0		w														
2270	Spectrogram 1	1	2100.162416667	2100.271114273	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	787.737	3651.3	10309.6		a														
2271	Spectrogram 1	1	2100.654416667	2100.728788713	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	788.229	3221.8	7732.2		b														
2272	Spectrogram 1	1	2100.840416667	2100.960556127	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	788.415	4295.7	8376.6		c														
2273	Spectrogram 1	1	2101.209416667	2101.315253810	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	788.784	4510.5	9450.5		d														
2274	Spectrogram 1	1	2101.655416667	2101.769835200	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	789.230	4295.7	10309.6		e														
2275	Spectrogram 1	1	2102.007416667	2102.130416590	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	789.582	3436.5	10094.8		f														
2276	Spectrogram 1	1	2102.441416667	2102.570137517	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	790.016	3221.8	9880.0		f														
2277	Spectrogram 1	1	2102.913416667	2102.999230567	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	790.488	6228.7	9880.0		h														
2278	Spectrogram 1	1	2103.099416667	2103.208114273	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	790.674	4080.9	9235.7		y														
2279	Spectrogram 1	1	2103.651416667	2103.791579370	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	791.226	3436.5	10309.6		i														
2280	Spectrogram 1	1	2104.638416667	2104.747114274	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	792.213	4295.7	9665.3		k														
2281	Spectrogram 1	1	2105.078416667	2105.201416590	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	792.653	4510.5	10309.6		l														
2282	Spectrogram 1	1	2105.496416667	2105.645160760	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	793.071	5584.4	10309.6		n														
2283	Spectrogram 1	1	2105.931416667	2106.051556127	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	793.506	4295.7	10094.8		n														
2284	Spectrogram 1	1	2106.288416667	2106.437160760	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	793.863	4510.5	10524.4		o														
2285	Spectrogram 1	1	2106.691416667	2106.782951493	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	794.266	3007.0	9665.3		gg														
2286	Spectrogram 1	1	2106.966416667	2107.092277053	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	794.541	6013.9	9665.3	p															
2287	Spectrogram 1	1	2107.243416667	2107.383579370	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	794.818	4295.7	10094.8		q														
2288	Spectrogram 1	1	2107.572416667	2107.669672420	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	795.147	6658.3	10309.6		x														
2289	Spectrogram 1	1	2107.830416667	2107.910509640	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	795.405	4725.2	9880.0		r														
2290	Spectrogram 1	1	2108.087416667	2108.213277053	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	795.662	4080.9	9235.7		s														
2291	Spectrogram 1	1	2108.419416667	2108.516672421	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	795.994	4725.2	10094.8		r														
2292	Spectrogram 1	1	2108.694416667	2108.808835200	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	796.269	4940.0	10954.0		ff														
2293	Spectrogram 1	1	2108.994416667	2109.108835200	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	796.569	6658.3	10739.2		t														
2294	Spectrogram 1	1	2109.403416667	2109.497811956	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	796.978	4080.9	9880.0		e														
2295	Spectrogram 1	1	2109.669416667	2109.812439834	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	797.244	5154.8	10309.6		v														
2296	Spectrogram 1	1	2109.978416667	2110.069951494	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	797.553	4940.0	10954.0		w														
2297	Spectrogram 1	1	2110.359416667	2110.479556127	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	797.934	3651.3	10954.0		a														
2298	Spectrogram 1	1	2110.856416667	2110.919346860	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	798.431	2792.2	6873.1		b														
2299	Spectrogram 1	1	2111.039416667	2111.156695664	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	798.614	4295.7	8161.8		c														
2300	Spectrogram 1	1	2111.468416667	2111.548509640	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	799.043	4725.2	8376.6		d														
2301	Spectrogram 1	1	2111.837416667	2111.951835200	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	799.412	4940.0	10524.4		e														
2302	Spectrogram 1	1	2112.198416667	2112.335718907	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	799.773	3866.1	10739.2		f														
2303	Spectrogram 1	1	2112.722416667	2112.845416590	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	800.297	3436.5	9880.0		g														
2304	Spectrogram 1	1	2113.134416667	2113.225951493	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	800.709	5799.2	9665.3		h														
2305	Spectrogram 1	1	2113.317416667	2113.426114274	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	800.892	3866.1	8376.6		y														
2306	Spectrogram 1	1	2113.803416667	2113.932137517	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	801.378	3651.3	9880.0		i														
2307	Spectrogram 1	1	2115.059416667	2115.188137517	ARAYA-SAL-075.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-075.WAV	802.634	3436.5	11598.3		a														
2314	Spectrogram 1	1	3017.792750000	3017.849959266	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	54.074	2136.9	5753.1		o														
2315	Spectrogram 1	1	3017.953750000	3018.056726680	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	54.235	4109.4	6903.8		p														
2316	Spectrogram 1	1	3018.364750000	3018.470587143	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	54.646	4438.1	8876.3		u														
2317	Spectrogram 1	1	3018.825750000	3018.923005754	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	55.107	4273.8	9862.5		k														
2318	Spectrogram 1	1	3019.311750000	3019.426168533	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	55.593	3780.6	9862.5		a														
2319	Spectrogram 1	1	3021.931750000	3022.037587143	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	58.213	4931.3	9040.6		d														
2320	Spectrogram 1	1	3022.644750000	3022.753447606	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	58.926	3780.6	9369.4		e														
2321	Spectrogram 1	1	3021.751750000	3021.826122047	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	58.033	6410.6	8711.9		c														
2322	Spectrogram 1	1	3023.242750000	3023.299959267	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	59.524	2958.8	7396.9		g														
2323	Spectrogram 1	1	3023.651750000	3023.774749923	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	59.933	4109.4	9205.0		h														
2324	Spectrogram 1	1	3024.546750000	3024.644005754	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	60.828	3780.6	9862.5		n														
2325	Spectrogram 1	1	3031.476750000	3031.599749923	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	67.758	3616.3	11013.1		n														
2326	Spectrogram 1	1	3032.314750000	3032.423447607	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	68.596	6575.0	9205.0		c														
2327	Spectrogram 1	1	3032.557750000	3032.675028996	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	68.839	4766.9	9205.0		d														
2328	Spectrogram 1	1	3033.178750000	3033.307470850	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	69.460	4273.8	10355.6		e														
2329	Spectrogram 1	1	3033.850750000	3033.910819730	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	70.132	3123.1	8876.3		g														
2330	Spectrogram 1	1	3034.288750000	3034.397447607	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	70.570	4931.3	9698.1		h														
2331	Spectrogram 1	1	3035.017750000	3035.129308070	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	71.299	4273.8	9862.5		j														
2332	Spectrogram 1	1	3035.601750000	3035.747633630	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	71.883	5588.8	9862.5		k														
2333	Spectrogram 1	1	3036.190750000	3036.299447607	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	72.472	4766.9	10191.3		hh														
2350	Spectrogram 1	1	3036.564750000	3036.724935947	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	72.846	4083.9	10436.7		l														
2351	Spectrogram 1	1	3037.104750000	3037.196284827	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	73.386	4083.9	9756.0		b														
2352	Spectrogram 1	1	3037.533750000	3037.645308070	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	73.815	6125.9	9756.0		dd														
2353	Spectrogram 1	1	3037.923750000	3038.015284827	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	74.205	4083.9	10209.8		w														
2354	Spectrogram 1	1	3038.249750000	3038.347005753	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	74.531	6579.6	9982.9		m														
2355	Spectrogram 1	1	3038.632750000	3038.721424363	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	74.914	4764.6	9302.3		z														
2356	Spectrogram 1	1	3038.970750000	3039.053703436	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	75.252	4310.8	9982.9		f														
2357	Spectrogram 1	1	3039.373750000	3039.450982510	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	75.655	4537.7	9756.0		z														
2358	Spectrogram 1	1	3039.659750000	3039.771308070	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	75.941	5445.2	9302.3		y														
2359	Spectrogram 1	1	3040.008750000	3040.126028997	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	76.290	6579.6	9302.3		ii														
