Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	selec.file	element	gap	song	Indiv	Source	Country	Location	Coor.Lat	Coor.Long	Date	Entered.by	Comments	Male.ID.comment	ovlp.sels	old.selec	selec.file.1	selec.file.2	sound.files.num	sf.element
3673	Spectrogram 1	1	3706.914963719	3707.018516982	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	57.619	6318.4	8872.7		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3674	Spectrogram 1	1	3707.807963719	3708.013284844	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	58.512	5259.5	9204.1		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3675	Spectrogram 1	1	3708.525963719	3708.647370992	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	59.230	4705.9	9065.7		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3676	Spectrogram 1	1	3708.730963719	3708.880937411	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	59.435	6643.6	10657.4		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3677	Spectrogram 1	1	3709.296963719	3709.429083399	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	60.001	4705.2	9544.8		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3678	Spectrogram 1	1	3709.926963719	3710.100147624	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	60.631	5242.9	9141.5		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3679	Spectrogram 1	1	3710.412963719	3710.586147624	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	61.117	4498.2	9688.5		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3680	Spectrogram 1	1	3710.939963719	3711.075654202	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	61.644	6436.0	9688.5		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3681	Spectrogram 1	1	3711.292963719	3711.487572437	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	61.997	5328.7	10380.6		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3682	Spectrogram 1	1	3711.687963719	3711.843293613	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	62.392	7128.0	9619.3		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3683	Spectrogram 1	1	3712.035963719	3712.137731581	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	62.740	6712.8	9273.3		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3684	Spectrogram 1	1	3712.499963719	3712.644581207	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	63.204	6116.8	8805.4		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3685	Spectrogram 1	1	3713.288963719	3713.428225004	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	63.993	6819.6	9138.3		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3686	Spectrogram 1	1	3713.743963719	3713.852873185	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	64.448	6751.4	9138.3		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
741	Spectrogram 1	1	3735.165963719	3735.335576822	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	85.870	4705.9	9550.1	ARAYA-SAL-102.Table.1.selections.txt	a	0.22699999999999	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	1	vervain.selections.txt	vervain_selections_all_files.txt	102	102-a
742	Spectrogram 1	1	3735.584963719	3735.729239059	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	86.289	6050.8	9450.8	ARAYA-SAL-102.Table.1.selections.txt	a	0.231999999999999	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	2	vervain.selections.txt	vervain_selections_all_files.txt	102	102-a
743	Spectrogram 1	1	3735.938963719	3736.084531455	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	86.643	4429.0	9273.3	ARAYA-SAL-102.Table.1.selections.txt	c	0.189000000000007	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	3	vervain.selections.txt	vervain_selections_all_files.txt	102	102-c
744	Spectrogram 1	1	3736.273963719	3736.432567372	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	86.978	5310.2	9212.8	ARAYA-SAL-102.Table.1.selections.txt	a	0.221999999999994	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	4	vervain.selections.txt	vervain_selections_all_files.txt	102	102-a
745	Spectrogram 1	1	3736.693963719	3736.865603288	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	87.398	6397.2	9679.3	ARAYA-SAL-102.Table.1.selections.txt	b	0.200999999999993	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	5	vervain.selections.txt	vervain_selections_all_files.txt	102	102-b
746	Spectrogram 1	1	3737.069963719	3737.218152009	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	87.774	6329.2	9219.5	ARAYA-SAL-102.Table.1.selections.txt	b	0.236999999999995	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	6	vervain.selections.txt	vervain_selections_all_files.txt	102	102-b
747	Spectrogram 1	1	3737.400963719	3737.603963719	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	88.105	4569.1	9683.8	ARAYA-SAL-102.Table.1.selections.txt	c	0.203000000000003	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	7	vervain.selections.txt	vervain_selections_all_files.txt	102	102-c
748	Spectrogram 1	1	3737.787963719	3737.920083399	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	88.492	7024.2	9683.8	ARAYA-SAL-102.Table.1.selections.txt	b	0.174999999999997	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	8	vervain.selections.txt	vervain_selections_all_files.txt	102	102-b
749	Spectrogram 1	1	3738.087963719	3738.221868800	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	88.792	2864.2	9752.0	ARAYA-SAL-102.Table.1.selections.txt	c	0.195999999999998	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	9	vervain.selections.txt	vervain_selections_all_files.txt	102	102-c
750	Spectrogram 1	1	3738.405963719	3738.566812881	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	89.110	4234.7	10553.1	ARAYA-SAL-102.Table.1.selections.txt	a	0.221999999999994	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	10	vervain.selections.txt	vervain_selections_all_files.txt	102	102-a
751	Spectrogram 1	1	3738.764963719	3738.920293614	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	89.469	4253.2	9208.7	ARAYA-SAL-102.Table.1.selections.txt	d	0.248000000000005	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	11	vervain.selections.txt	vervain_selections_all_files.txt	102	102-d
752	Spectrogram 1	1	3739.078963719	3739.244704446	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	89.783	6184.0	10082.6	ARAYA-SAL-102.Table.1.selections.txt	b	0.185000000000002	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	12	vervain.selections.txt	vervain_selections_all_files.txt	102	102-b
753	Spectrogram 1	1	3739.437963719	3739.631838828	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	90.142	4772.4	9343.2	ARAYA-SAL-102.Table.1.selections.txt	d	0.209999999999994	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	13	vervain.selections.txt	vervain_selections_all_files.txt	102	102-d
754	Spectrogram 1	1	3739.811963719	3740.049963719	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	90.516	4638.0	9477.6	ARAYA-SAL-102.Table.1.selections.txt	e	0.238	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	14	vervain.selections.txt	vervain_selections_all_files.txt	102	102-e
755	Spectrogram 1	1	3740.104963719	3740.311963719	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	90.809	7125.0	10149.8	ARAYA-SAL-102.Table.1.selections.txt	f	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	18.541139	-68.361972	20-Jan-18	CO	NA	NA	NA	15	vervain.selections.txt	vervain_selections_all_files.txt	102	102-f
3692	Spectrogram 1	1	3741.110963719	3741.294860031	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	91.815	6366.8	9342.5		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3695	Spectrogram 1	1	3747.127963719	3747.310074629	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	97.832	5882.3	9411.7		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3696	Spectrogram 1	1	3748.086963719	3748.304782652	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	98.791	4290.6	9411.7		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3697	Spectrogram 1	1	3748.712963719	3748.862937410	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	99.417	6452.8	9276.0		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3698	Spectrogram 1	1	3749.059963719	3749.215293614	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	99.764	3764.2	9208.7		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3699	Spectrogram 1	1	3749.305963719	3749.443439603	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	100.010	7057.8	9813.7		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3700	Spectrogram 1	1	3749.921963719	3750.100503827	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	100.626	4913.5	9204.1		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3701	Spectrogram 1	1	3750.510963719	3750.684147624	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	101.215	4567.5	9342.5		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3702	Spectrogram 1	1	3750.748963719	3750.886439603	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	101.453	4429.0	8927.3		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3703	Spectrogram 1	1	3751.137963719	3751.325430833	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	101.842	4221.4	9550.1		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3704	Spectrogram 1	1	3751.606963719	3751.726585591	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	102.311	5713.5	9276.0		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3705	Spectrogram 1	1	3752.017963719	3752.196503828	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	102.722	3898.6	8738.2		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3706	Spectrogram 1	1	3752.472963719	3752.664001635	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	103.177	4091.8	9274.7		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3707	Spectrogram 1	1	3752.863963719	3753.008581207	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	103.568	4160.0	9070.1		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3708	Spectrogram 1	1	3753.217963719	3753.376864416	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	103.922	6137.6	10161.2		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3709	Spectrogram 1	1	3753.640963719	3753.782010405	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	104.345	4234.7	9208.7		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3710	Spectrogram 1	1	3754.052963719	3754.211864415	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	104.757	4033.0	9074.3		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3711	Spectrogram 1	1	3754.443963719	3754.606435218	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	105.148	4503.5	9477.6		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3712	Spectrogram 1	1	3754.781963719	3754.933722811	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	105.486	3159.2	9544.8		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3713	Spectrogram 1	1	3755.165963719	3755.307010405	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	105.870	4705.2	9276.0		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3714	Spectrogram 1	1	3755.383963719	3755.517868801	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	106.088	6520.1	9343.2		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3715	Spectrogram 1	1	3755.574963719	3755.719581207	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	106.279	3806.2	9896.1		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3717	Spectrogram 1	1	3755.950963719	3756.170568053	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	106.655	7266.4	10519.0		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
3719	Spectrogram 1	1	3781.410963719	3781.585933025	ARAYA-SAL-102.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-102.WAV	132.115	6990.6	9410.4		99	NA	NA	18	Own recordins	Dominican Republic	close to Club Med, right next to road	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	102	102-99
