Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	selec.file	element	gap	song	Indiv	Source	Country	Location	Coor.Lat	Coor.Long	Date	Entered.by	Comments	Male.ID.comment	ovlp.sels	old.selec	selec.file.1
2185	Spectrogram 1	1	1849.346558997	1849.461791223	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	727.699	2907.3	9411.7		b	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2186	Spectrogram 1	1	1849.542891156	1849.695029318	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	727.895	4295.7	8806.1		c	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2187	Spectrogram 1	1	1849.976891156	1850.110383043	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	728.329	4510.5	9235.7		d	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2188	Spectrogram 1	1	1850.384891156	1850.510751543	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	728.737	4725.2	10309.6		e	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2189	Spectrogram 1	1	1850.741891156	1850.901828200	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	729.094	3866.1	9235.7		f	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2190	Spectrogram 1	1	1851.788891156	1851.880425983	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	730.141	6443.5	9665.3		h	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2191	Spectrogram 1	1	1852.003891156	1852.115449226	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	730.356	4295.7	9665.3		y	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2192	Spectrogram 1	1	1852.475891156	1852.630538580	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	730.828	4080.9	9880.0		i	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2193	Spectrogram 1	1	1852.995891156	1853.073123666	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	731.348	2577.4	8806.1		j	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2194	Spectrogram 1	1	1853.410891156	1853.556302106	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	731.763	3866.1	9665.3		k	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2195	Spectrogram 1	1	1853.893891156	1854.050180415	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	732.246	3866.1	9450.5		l	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2196	Spectrogram 1	1	1854.325891156	1854.496530686	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	732.678	5584.4	9235.7		m	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2197	Spectrogram 1	1	1854.791891156	1854.928415903	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	733.144	4295.7	10309.6		n	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2198	Spectrogram 1	1	1855.161891156	1855.333490598	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	733.514	4725.2	9795.2		o	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2199	Spectrogram 1	1	1856.915625143	1857.047206456	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	735.268	3469.5	10242.2		a	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2200	Spectrogram 1	1	1857.441891156	1857.548284017	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	735.794	3460.2	9273.6		b	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2201	Spectrogram 1	1	1857.638891156	1857.798322826	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	735.991	4725.2	7947.0		c	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2202	Spectrogram 1	1	1858.065891156	1858.228141606	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	736.418	4725.2	9235.7		d	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2203	Spectrogram 1	1	1858.522891156	1858.639362458	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	736.875	4295.7	9450.5		e	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2204	Spectrogram 1	1	1858.896313256	1859.083669773	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	737.248	3265.4	9494.2		f	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2205	Spectrogram 1	1	1859.332230135	1859.472608195	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	737.684	3931.3	9730.5		g	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2206	Spectrogram 1	1	1859.698891156	1859.790425983	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	738.051	6228.7	9450.5		h	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2207	Spectrogram 1	1	1859.938891156	1860.097355809	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	738.291	5154.8	9235.7		y	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2208	Spectrogram 1	1	1860.476891156	1860.632562847	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	738.829	3866.1	9665.3		i	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2209	Spectrogram 1	1	1860.982891156	1861.116403702	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	739.335	2792.2	9665.3		j	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2210	Spectrogram 1	1	1861.343891156	1861.494266843	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	739.696	4510.5	10739.2		k	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2211	Spectrogram 1	1	1861.840891156	1862.000543771	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	740.193	4295.7	9665.3		l	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2212	Spectrogram 1	1	1862.255891156	1862.367449226	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	740.608	5584.4	10309.6		m	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2213	Spectrogram 1	1	1862.756891156	1862.907160990	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	741.109	4510.5	9665.3		n	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2214	Spectrogram 1	1	1863.085891156	1863.260379419	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	741.438	4510.5	10094.8		o	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2215	Spectrogram 1	1	1863.508891156	1863.638083487	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	741.861	4295.7	9235.7		gg	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2216	Spectrogram 1	1	1863.891891156	1863.997728299	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	742.244	5584.4	9665.3		p	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2217	Spectrogram 1	1	1864.229891156	1864.369601987	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	742.582	5154.8	10524.4		q	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2218	Spectrogram 1	1	1864.620891156	1864.755332932	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	742.973	6228.7	10094.8		x	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2219	Spectrogram 1	1	1864.935891156	1865.049459577	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	743.288	4725.2	10094.8		r	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2220	Spectrogram 1	1	1865.253891156	1865.373890098	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	743.606	4940.0	10094.8		s	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2221	Spectrogram 1	1	1865.602891156	1865.718984984	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	743.955	4940.0	9880.0		r	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2222	Spectrogram 1	1	1865.902891156	1866.039282632	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	744.255	5154.8	10524.4		ff	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2223	Spectrogram 1	1	1866.228891156	1866.347935695	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	744.581	6873.1	9665.3		t	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2224	Spectrogram 1	1	1866.523891156	1866.649635415	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	744.876	4295.7	10094.8		e	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2225	Spectrogram 1	1	1866.917891156	1867.052590521	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	745.270	4940.0	10524.4		v	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2226	Spectrogram 1	1	1867.275891156	1867.426615517	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	745.628	5369.6	10954.0		w	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2227	Spectrogram 1	1	1867.753891156	1867.865449226	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	746.106	3866.1	10954.0		a	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2228	Spectrogram 1	1	1868.185891156	1868.294518822	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	746.538	2362.6	9163.1		b	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2229	Spectrogram 1	1	1868.376891156	1868.519760394	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	746.729	4295.7	7732.2		c	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2230	Spectrogram 1	1	1868.757891156	1868.858007372	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	747.110	4940.0	9235.7		d	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2231	Spectrogram 1	1	1869.211891156	1869.320287868	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	747.564	4080.9	9020.9		e	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2232	Spectrogram 1	1	1869.649891156	1869.791435376	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	748.002	3436.5	9450.5		f	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2233	Spectrogram 1	1	1870.077292977	1870.238054595	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	748.429	4059.0	9643.4		g	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2234	Spectrogram 1	1	1870.487891156	1870.567984129	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	748.840	6658.3	9020.9		h	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2235	Spectrogram 1	1	1870.682891156	1870.841185088	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	749.035	3866.1	9665.3		y	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2236	Spectrogram 1	1	1871.288891156	1871.411521546	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	749.641	4080.9	10309.6		i	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2237	Spectrogram 1	1	1871.800891156	1871.876469746	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	750.153	3221.8	8806.1		j	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2238	Spectrogram 1	1	1872.181891156	1872.319375800	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	750.534	3651.3	9665.3		k	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2239	Spectrogram 1	1	1872.756891156	1872.903708593	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	751.109	3866.1	10309.6		l	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2240	Spectrogram 1	1	1873.225891156	1873.360859766	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	751.578	5154.8	10739.2		m	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2241	Spectrogram 1	1	1873.745891156	1873.927089633	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	752.098	4080.9	9880.0		n	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2242	Spectrogram 1	1	1874.129891156	1874.303154784	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	752.482	3866.1	9450.5		o	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2243	Spectrogram 1	1	1874.540794974	1874.675113343	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	752.893	3007.0	11168.8		gg	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2247	Spectrogram 1	1	1874.904891156	1874.990705056	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	753.257	6873.1	10309.6		p	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2248	Spectrogram 1	1	1899.466891156	1899.606915703	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	777.819	3866.1	10524.4		a	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2249	Spectrogram 1	1	1900.433891156	1900.538878538	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	778.786	6658.3	9235.7		h	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2250	Spectrogram 1	1	1900.676891156	1900.832312512	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	779.029	4725.2	8806.1		y	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2251	Spectrogram 1	1	1901.528891156	1901.681617890	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	779.881	3866.1	10094.8		i	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2252	Spectrogram 1	1	1902.252891156	1902.394538462	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	780.605	3866.1	9020.9		j	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2253	Spectrogram 1	1	1902.738891156	1902.884957190	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	781.091	4295.7	9665.3		k	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2254	Spectrogram 1	1	1903.339891156	1903.484223758	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	781.692	3866.1	9450.5		l	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2255	Spectrogram 1	1	1903.800891156	1903.973969195	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	782.153	5799.2	9880.0		m	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2256	Spectrogram 1	1	1904.363891156	1904.527774161	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	782.716	4080.9	10094.8		n	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2257	Spectrogram 1	1	1904.746891156	1904.916264212	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	783.099	4187.0	9665.3		o	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2258	Spectrogram 1	1	1905.213891156	1905.331617936	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	783.566	3221.8	9880.0		gg	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2259	Spectrogram 1	1	1905.599891156	1905.728373733	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	783.952	6228.7	10094.8		p	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2260	Spectrogram 1	1	1906.005891156	1906.160859141	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	784.358	4510.5	9665.3		q	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2261	Spectrogram 1	1	1906.377891156	1906.505954026	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	784.730	6443.5	10309.6		x	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2262	Spectrogram 1	1	1906.689891156	1906.809720183	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	785.042	4510.5	9880.0		r	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2263	Spectrogram 1	1	1906.987891156	1907.144482887	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	785.340	4295.7	10524.4		s	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2264	Spectrogram 1	1	1907.367891156	1907.466846972	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	785.720	4080.9	10309.6		r	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2265	Spectrogram 1	1	1907.670891156	1907.820207603	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	786.023	5154.8	10094.8		ff	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2266	Spectrogram 1	1	1907.985891156	1908.117774451	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	786.338	6443.5	10094.8		t	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2267	Spectrogram 1	1	1908.354891156	1908.487666574	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	786.707	4295.7	10739.2		e	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2268	Spectrogram 1	1	1908.631891156	1908.787299858	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	786.984	4940.0	10309.6		v	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2269	Spectrogram 1	1	1908.914891156	1909.043537976	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	787.267	4940.0	9880.0		w	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2270	Spectrogram 1	1	1909.384891156	1909.562805418	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	787.737	3651.3	10309.6		a	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2271	Spectrogram 1	1	1909.876891156	1909.996757071	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	788.229	3221.8	8389.0		b	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2272	Spectrogram 1	1	1910.062891156	1910.234397262	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	788.415	4295.7	8376.6		c	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2273	Spectrogram 1	1	1910.431891156	1910.581558584	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	788.784	4510.5	9450.5		d	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2274	Spectrogram 1	1	1910.877891156	1911.021709546	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	789.230	4295.7	10309.6		e	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2275	Spectrogram 1	1	1911.229891156	1911.418465342	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	789.582	3436.5	10094.8		f	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2276	Spectrogram 1	1	1911.663891156	1911.813154703	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	790.016	3221.8	9880.0		f	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2277	Spectrogram 1	1	1912.135891156	1912.221705056	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	790.488	6228.7	9880.0		h	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2278	Spectrogram 1	1	1912.321891156	1912.445484254	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	790.674	4080.9	9235.7		y	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2279	Spectrogram 1	1	1912.873891156	1913.049360766	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	791.226	3436.5	10309.6		i	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2280	Spectrogram 1	1	1913.860891156	1914.022652330	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	792.213	4295.7	9665.3		k	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2281	Spectrogram 1	1	1914.300891156	1914.475225482	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	792.653	3965.8	9494.8		l	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2282	Spectrogram 1	1	1914.718891156	1914.917419309	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	793.071	5584.4	9771.2		n	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2283	Spectrogram 1	1	1915.153891156	1915.336905907	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	793.506	4295.7	9771.2		n	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2284	Spectrogram 1	1	1915.510891156	1915.686133666	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	793.863	4510.5	10524.4		o	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2285	Spectrogram 1	1	1915.913891156	1916.019992228	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	794.266	3007.0	9665.3		gg	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2286	Spectrogram 1	1	1916.188891156	1916.314751542	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	794.541	6013.9	9665.3	p		NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
2287	Spectrogram 1	1	1916.465891156	1916.638533536	ARAYA-SAL-075.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-075.WAV	794.818	4295.7	10094.8		q	NA	NA	NA				NA	NA				NA	NA	NA	vervain.selections.txt
